"","SoortMisdrijf","SoortMisdrijf_label","WijkenEnBuurten","WijkenEnBuurten_label","Perioden","Perioden_Date","Perioden_freq","Perioden_label","GeregistreerdeMisdrijven_1","Gemeentenaam_2","SoortRegio_3"
"13843","0.0.0 ","Totaal misdrijven","BU16900700","Echten","2023JJ00",2023-01-01,"Y","2023",3,"De Wolden                     ","Buurt   "
"13844","0.0.0 ","Totaal misdrijven","BU16900709","Verspreide huizen Echten","2023JJ00",2023-01-01,"Y","2023",13,"De Wolden                     ","Buurt   "
"13845","0.0.0 ","Totaal misdrijven","BU16900800","Ruinen","2023JJ00",2023-01-01,"Y","2023",37,"De Wolden                     ","Buurt   "
"13846","0.0.0 ","Totaal misdrijven","BU16900801","Oldenhave","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13847","0.0.0 ","Totaal misdrijven","BU16900802","Ruinerweide","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13848","0.0.0 ","Totaal misdrijven","BU16900803","Leeuwte","2023JJ00",2023-01-01,"Y","2023",2,"De Wolden                     ","Buurt   "
"13849","0.0.0 ","Totaal misdrijven","BU16900804","Hees","2023JJ00",2023-01-01,"Y","2023",1,"De Wolden                     ","Buurt   "
"13850","0.0.0 ","Totaal misdrijven","BU16900809","Verspreide huizen Ruinen","2023JJ00",2023-01-01,"Y","2023",12,"De Wolden                     ","Buurt   "
"13851","0.0.0 ","Totaal misdrijven","BU16900900","Eursinge en Pesse","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13852","0.0.0 ","Totaal misdrijven","BU16900909","Verspreide huizen Pesse","2023JJ00",2023-01-01,"Y","2023",2,"De Wolden                     ","Buurt   "
"13853","0.0.0 ","Totaal misdrijven","BU16901000","Ansen","2023JJ00",2023-01-01,"Y","2023",1,"De Wolden                     ","Buurt   "
"13854","0.0.0 ","Totaal misdrijven","BU16901009","Verspreide huizen Ansen","2023JJ00",2023-01-01,"Y","2023",1,"De Wolden                     ","Buurt   "
"13855","0.0.0 ","Totaal misdrijven","BU16901100","Ruinerwold","2023JJ00",2023-01-01,"Y","2023",29,"De Wolden                     ","Buurt   "
"13856","0.0.0 ","Totaal misdrijven","BU16901101","Haakswold","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13857","0.0.0 ","Totaal misdrijven","BU16901102","Oosteinde","2023JJ00",2023-01-01,"Y","2023",4,"De Wolden                     ","Buurt   "
"13858","0.0.0 ","Totaal misdrijven","BU16901103","Berghuizen","2023JJ00",2023-01-01,"Y","2023",4,"De Wolden                     ","Buurt   "
"13859","0.0.0 ","Totaal misdrijven","BU16901104","Weerwille","2023JJ00",2023-01-01,"Y","2023",2,"De Wolden                     ","Buurt   "
"13860","0.0.0 ","Totaal misdrijven","BU16901105","Oosteinde-Buiten","2023JJ00",2023-01-01,"Y","2023",3,"De Wolden                     ","Buurt   "
"13861","0.0.0 ","Totaal misdrijven","BU16901109","Ruinerwold-Buiten","2023JJ00",2023-01-01,"Y","2023",7,"De Wolden                     ","Buurt   "
"13862","0.0.0 ","Totaal misdrijven","BU16901200","Koekange","2023JJ00",2023-01-01,"Y","2023",7,"De Wolden                     ","Buurt   "
"13863","0.0.0 ","Totaal misdrijven","BU16901201","Koekange Noord","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13864","0.0.0 ","Totaal misdrijven","BU16901202","Koekange Zuid","2023JJ00",2023-01-01,"Y","2023",2,"De Wolden                     ","Buurt   "
"13865","0.0.0 ","Totaal misdrijven","BU16901203","Koekangerveld","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13866","0.0.0 ","Totaal misdrijven","BU16901209","Verspreide huizen Koekange","2023JJ00",2023-01-01,"Y","2023",9,"De Wolden                     ","Buurt   "
"13867","0.0.0 ","Totaal misdrijven","BU16901300","De Wijk","2023JJ00",2023-01-01,"Y","2023",37,"De Wolden                     ","Buurt   "
"13868","0.0.0 ","Totaal misdrijven","BU16901309","Verspreide huizen De Wijk","2023JJ00",2023-01-01,"Y","2023",20,"De Wolden                     ","Buurt   "
"13869","0.0.0 ","Totaal misdrijven","BU08800000","Oosteinde","2023JJ00",2023-01-01,"Y","2023",18,"Wormerland                    ","Buurt   "
"13870","0.0.0 ","Totaal misdrijven","BU08800001","Westeinde","2023JJ00",2023-01-01,"Y","2023",71,"Wormerland                    ","Buurt   "
"13871","0.0.0 ","Totaal misdrijven","BU08800002","Oost-Knollendam","2023JJ00",2023-01-01,"Y","2023",2,"Wormerland                    ","Buurt   "
"13872","0.0.0 ","Totaal misdrijven","BU08800003","Molenbuurt","2023JJ00",2023-01-01,"Y","2023",56,"Wormerland                    ","Buurt   "
"13873","0.0.0 ","Totaal misdrijven","BU08800004","Plaszoom","2023JJ00",2023-01-01,"Y","2023",92,"Wormerland                    ","Buurt   "
"13874","0.0.0 ","Totaal misdrijven","BU08800005","Middentil","2023JJ00",2023-01-01,"Y","2023",6,"Wormerland                    ","Buurt   "
"13875","0.0.0 ","Totaal misdrijven","BU08800009","Verspr.h. in de polder Engewormer","2023JJ00",2023-01-01,"Y","2023",3,"Wormerland                    ","Buurt   "
"13876","0.0.0 ","Totaal misdrijven","BU08800100","Neck (gedeeltelijk)","2023JJ00",2023-01-01,"Y","2023",16,"Wormerland                    ","Buurt   "
"13877","0.0.0 ","Totaal misdrijven","BU08800108","Verspr.h. ten zuiden van De Middentocht","2023JJ00",2023-01-01,"Y","2023",47,"Wormerland                    ","Buurt   "
"13878","0.0.0 ","Totaal misdrijven","BU08800109","Verspr.h. ten noorden van De Middentocht","2023JJ00",2023-01-01,"Y","2023",29,"Wormerland                    ","Buurt   "
"13879","0.0.0 ","Totaal misdrijven","BU08800200","Jisp","2023JJ00",2023-01-01,"Y","2023",7,"Wormerland                    ","Buurt   "
"13880","0.0.0 ","Totaal misdrijven","BU08800201","Uitbreiding-Jisp","2023JJ00",2023-01-01,"Y","2023",3,"Wormerland                    ","Buurt   "
"13881","0.0.0 ","Totaal misdrijven","BU08800208","Spijkerboor","2023JJ00",2023-01-01,"Y","2023",5,"Wormerland                    ","Buurt   "
"13882","0.0.0 ","Totaal misdrijven","BU08800209","Verspr.h. Kanaal- en Oudelandsdijk","2023JJ00",2023-01-01,"Y","2023",7,"Wormerland                    ","Buurt   "
"13883","0.0.0 ","Totaal misdrijven","BU03510001","De Grift","2023JJ00",2023-01-01,"Y","2023",36,"Woudenberg                    ","Buurt   "
"13884","0.0.0 ","Totaal misdrijven","BU03510002","Nico Bergsteijn","2023JJ00",2023-01-01,"Y","2023",57,"Woudenberg                    ","Buurt   "
"13885","0.0.0 ","Totaal misdrijven","BU03510003","Nieuwoord","2023JJ00",2023-01-01,"Y","2023",31,"Woudenberg                    ","Buurt   "
"13886","0.0.0 ","Totaal misdrijven","BU03510004","Laanzicht","2023JJ00",2023-01-01,"Y","2023",69,"Woudenberg                    ","Buurt   "
"13887","0.0.0 ","Totaal misdrijven","BU03510005","Het Zeeland","2023JJ00",2023-01-01,"Y","2023",33,"Woudenberg                    ","Buurt   "
"13888","0.0.0 ","Totaal misdrijven","BU03510006","Het Groene Woud","2023JJ00",2023-01-01,"Y","2023",20,"Woudenberg                    ","Buurt   "
"13889","0.0.0 ","Totaal misdrijven","BU03510007","Woudenberg-Oost","2023JJ00",2023-01-01,"Y","2023",26,"Woudenberg                    ","Buurt   "
"13890","0.0.0 ","Totaal misdrijven","BU03510008","Bedrijventerrein","2023JJ00",2023-01-01,"Y","2023",24,"Woudenberg                    ","Buurt   "
"13891","0.0.0 ","Totaal misdrijven","BU03510009","Den Treek-Henschoten","2023JJ00",2023-01-01,"Y","2023",30,"Woudenberg                    ","Buurt   "
"13892","0.0.0 ","Totaal misdrijven","BU03510010","Geerestein","2023JJ00",2023-01-01,"Y","2023",7,"Woudenberg                    ","Buurt   "
"13893","0.0.0 ","Totaal misdrijven","BU03510011","Voskuilen","2023JJ00",2023-01-01,"Y","2023",9,"Woudenberg                    ","Buurt   "
"13894","0.0.0 ","Totaal misdrijven","BU03510012","Rumelaar-Lambalgen","2023JJ00",2023-01-01,"Y","2023",43,"Woudenberg                    ","Buurt   "
"13895","0.0.0 ","Totaal misdrijven","BU04791110","Achtersluispolder","2023JJ00",2023-01-01,"Y","2023",147,"Zaanstad                      ","Buurt   "
"13896","0.0.0 ","Totaal misdrijven","BU04791120","Bomenbuurt","2023JJ00",2023-01-01,"Y","2023",211,"Zaanstad                      ","Buurt   "
"13897","0.0.0 ","Totaal misdrijven","BU04791130","Burgemeestersbuurt","2023JJ00",2023-01-01,"Y","2023",362,"Zaanstad                      ","Buurt   "
"13898","0.0.0 ","Totaal misdrijven","BU04791210","Poelenburg","2023JJ00",2023-01-01,"Y","2023",343,"Zaanstad                      ","Buurt   "
"13899","0.0.0 ","Totaal misdrijven","BU04791310","Peldersveld","2023JJ00",2023-01-01,"Y","2023",190,"Zaanstad                      ","Buurt   "
"13900","0.0.0 ","Totaal misdrijven","BU04791320","Hoornseveld","2023JJ00",2023-01-01,"Y","2023",290,"Zaanstad                      ","Buurt   "
"13901","0.0.0 ","Totaal misdrijven","BU04791410","Rosmolenbuurt","2023JJ00",2023-01-01,"Y","2023",421,"Zaanstad                      ","Buurt   "
"13902","0.0.0 ","Totaal misdrijven","BU04791510","Kogerveld","2023JJ00",2023-01-01,"Y","2023",169,"Zaanstad                      ","Buurt   "
"13903","0.0.0 ","Totaal misdrijven","BU04791520","Boerejonkerbuurt","2023JJ00",2023-01-01,"Y","2023",106,"Zaanstad                      ","Buurt   "
"13904","0.0.0 ","Totaal misdrijven","BU04791610","Kalf","2023JJ00",2023-01-01,"Y","2023",150,"Zaanstad                      ","Buurt   "
"13905","0.0.0 ","Totaal misdrijven","BU04791620","Zaanse Schans","2023JJ00",2023-01-01,"Y","2023",44,"Zaanstad                      ","Buurt   "
"13906","0.0.0 ","Totaal misdrijven","BU04792110","Havenbuurt","2023JJ00",2023-01-01,"Y","2023",42,"Zaanstad                      ","Buurt   "
"13907","0.0.0 ","Totaal misdrijven","BU04792120","Zuiderhout","2023JJ00",2023-01-01,"Y","2023",215,"Zaanstad                      ","Buurt   "
"13908","0.0.0 ","Totaal misdrijven","BU04792130","Het Eiland","2023JJ00",2023-01-01,"Y","2023",19,"Zaanstad                      ","Buurt   "
"13909","0.0.0 ","Totaal misdrijven","BU04792140","Russische buurt","2023JJ00",2023-01-01,"Y","2023",828,"Zaanstad                      ","Buurt   "
"13910","0.0.0 ","Totaal misdrijven","BU04792210","Oud West","2023JJ00",2023-01-01,"Y","2023",242,"Zaanstad                      ","Buurt   "
"13911","0.0.0 ","Totaal misdrijven","BU04792220","Spoorbuurt","2023JJ00",2023-01-01,"Y","2023",173,"Zaanstad                      ","Buurt   "
"13912","0.0.0 ","Totaal misdrijven","BU04792230","Schilders- en Waddenbuurt","2023JJ00",2023-01-01,"Y","2023",68,"Zaanstad                      ","Buurt   "
"13913","0.0.0 ","Totaal misdrijven","BU04792310","Westerspoor","2023JJ00",2023-01-01,"Y","2023",281,"Zaanstad                      ","Buurt   "
"13914","0.0.0 ","Totaal misdrijven","BU04792320","Westerwatering","2023JJ00",2023-01-01,"Y","2023",198,"Zaanstad                      ","Buurt   "
"13915","0.0.0 ","Totaal misdrijven","BU04793110","Oud Koog","2023JJ00",2023-01-01,"Y","2023",250,"Zaanstad                      ","Buurt   "
"13916","0.0.0 ","Totaal misdrijven","BU04793210","Westerkoog","2023JJ00",2023-01-01,"Y","2023",162,"Zaanstad                      ","Buurt   "
"13917","0.0.0 ","Totaal misdrijven","BU04794110","Oud Zaandijk","2023JJ00",2023-01-01,"Y","2023",114,"Zaanstad                      ","Buurt   "
"13918","0.0.0 ","Totaal misdrijven","BU04794210","Rooswijk","2023JJ00",2023-01-01,"Y","2023",86,"Zaanstad                      ","Buurt   "
"13919","0.0.0 ","Totaal misdrijven","BU04794220","Rooswijk Noord","2023JJ00",2023-01-01,"Y","2023",150,"Zaanstad                      ","Buurt   "
"13920","0.0.0 ","Totaal misdrijven","BU04795110","Wormerveer Zuid","2023JJ00",2023-01-01,"Y","2023",178,"Zaanstad                      ","Buurt   "
"13921","0.0.0 ","Totaal misdrijven","BU04795120","Guisveld","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13922","0.0.0 ","Totaal misdrijven","BU04795130","Wormerveer Noord","2023JJ00",2023-01-01,"Y","2023",327,"Zaanstad                      ","Buurt   "
"13923","0.0.0 ","Totaal misdrijven","BU04795140","Karnemelksepolder","2023JJ00",2023-01-01,"Y","2023",29,"Zaanstad                      ","Buurt   "
"13924","0.0.0 ","Totaal misdrijven","BU04795150","Westknollendam","2023JJ00",2023-01-01,"Y","2023",10,"Zaanstad                      ","Buurt   "
"13925","0.0.0 ","Totaal misdrijven","BU04795160","Industriebuurt","2023JJ00",2023-01-01,"Y","2023",24,"Zaanstad                      ","Buurt   "
"13926","0.0.0 ","Totaal misdrijven","BU04796110","Zuiderhoofdbuurt","2023JJ00",2023-01-01,"Y","2023",61,"Zaanstad                      ","Buurt   "
"13927","0.0.0 ","Totaal misdrijven","BU04796120","Noorderhoofdbuurt","2023JJ00",2023-01-01,"Y","2023",76,"Zaanstad                      ","Buurt   "
"13928","0.0.0 ","Totaal misdrijven","BU04796130","Snuiverbuurt","2023JJ00",2023-01-01,"Y","2023",133,"Zaanstad                      ","Buurt   "
"13929","0.0.0 ","Totaal misdrijven","BU04796140","Rosariumbuurt","2023JJ00",2023-01-01,"Y","2023",96,"Zaanstad                      ","Buurt   "
"13930","0.0.0 ","Totaal misdrijven","BU04796210","Zuiderham","2023JJ00",2023-01-01,"Y","2023",105,"Zaanstad                      ","Buurt   "
"13931","0.0.0 ","Totaal misdrijven","BU04796220","Noorderham","2023JJ00",2023-01-01,"Y","2023",95,"Zaanstad                      ","Buurt   "
"13932","0.0.0 ","Totaal misdrijven","BU04796230","Krommeniedijk","2023JJ00",2023-01-01,"Y","2023",3,"Zaanstad                      ","Buurt   "
"13933","0.0.0 ","Totaal misdrijven","BU04796240","Willis","2023JJ00",2023-01-01,"Y","2023",33,"Zaanstad                      ","Buurt   "
"13934","0.0.0 ","Totaal misdrijven","BU04797110","De Zuid","2023JJ00",2023-01-01,"Y","2023",43,"Zaanstad                      ","Buurt   "
"13935","0.0.0 ","Totaal misdrijven","BU04797120","Centrum","2023JJ00",2023-01-01,"Y","2023",151,"Zaanstad                      ","Buurt   "
"13936","0.0.0 ","Totaal misdrijven","BU04797130","Westerpolder","2023JJ00",2023-01-01,"Y","2023",11,"Zaanstad                      ","Buurt   "
"13937","0.0.0 ","Totaal misdrijven","BU04797210","Waterrijk","2023JJ00",2023-01-01,"Y","2023",113,"Zaanstad                      ","Buurt   "
"13938","0.0.0 ","Totaal misdrijven","BU04797220","Langeheit","2023JJ00",2023-01-01,"Y","2023",42,"Zaanstad                      ","Buurt   "
"13939","0.0.0 ","Totaal misdrijven","BU04797230","Parkrijk","2023JJ00",2023-01-01,"Y","2023",193,"Zaanstad                      ","Buurt   "
"13940","0.0.0 ","Totaal misdrijven","BU04798110","Westzanerpolder","2023JJ00",2023-01-01,"Y","2023",61,"Zaanstad                      ","Buurt   "
"13941","0.0.0 ","Totaal misdrijven","BU04798120","Westzaan Zuid","2023JJ00",2023-01-01,"Y","2023",21,"Zaanstad                      ","Buurt   "
"13942","0.0.0 ","Totaal misdrijven","BU04798130","J.J. Allanbuurt","2023JJ00",2023-01-01,"Y","2023",15,"Zaanstad                      ","Buurt   "
"13943","0.0.0 ","Totaal misdrijven","BU04798140","Westzaan Noord","2023JJ00",2023-01-01,"Y","2023",50,"Zaanstad                      ","Buurt   "
"13944","0.0.0 ","Totaal misdrijven","BU04798150","Middel","2023JJ00",2023-01-01,"Y","2023",17,"Zaanstad                      ","Buurt   "
"13945","0.0.0 ","Totaal misdrijven","BU02970000","Zaltbommel Binnenstad","2023JJ00",2023-01-01,"Y","2023",95,"Zaltbommel                    ","Buurt   "
"13946","0.0.0 ","Totaal misdrijven","BU02970001","Zaltbommel Vergt en omgeving","2023JJ00",2023-01-01,"Y","2023",245,"Zaltbommel                    ","Buurt   "
"13947","0.0.0 ","Totaal misdrijven","BU02970002","Zaltbommel Spellewaard","2023JJ00",2023-01-01,"Y","2023",78,"Zaltbommel                    ","Buurt   "
"13948","0.0.0 ","Totaal misdrijven","BU02970007","Verspreide huizen Hoeven","2023JJ00",2023-01-01,"Y","2023",103,"Zaltbommel                    ","Buurt   "
"13949","0.0.0 ","Totaal misdrijven","BU02970008","Verspreide huizen Oostzijde","2023JJ00",2023-01-01,"Y","2023",67,"Zaltbommel                    ","Buurt   "
"13950","0.0.0 ","Totaal misdrijven","BU02970009","Verspreide huizen Westzijde","2023JJ00",2023-01-01,"Y","2023",45,"Zaltbommel                    ","Buurt   "
"13951","0.0.0 ","Totaal misdrijven","BU02970100","Brakel","2023JJ00",2023-01-01,"Y","2023",26,"Zaltbommel                    ","Buurt   "
"13952","0.0.0 ","Totaal misdrijven","BU02970101","Poederoijen","2023JJ00",2023-01-01,"Y","2023",7,"Zaltbommel                    ","Buurt   "
"13953","0.0.0 ","Totaal misdrijven","BU02970102","Aalst","2023JJ00",2023-01-01,"Y","2023",19,"Zaltbommel                    ","Buurt   "
"13954","0.0.0 ","Totaal misdrijven","BU02970103","Zuilichem","2023JJ00",2023-01-01,"Y","2023",18,"Zaltbommel                    ","Buurt   "
"13955","0.0.0 ","Totaal misdrijven","BU02970104","De Rietschoof","2023JJ00",2023-01-01,"Y","2023",2,"Zaltbommel                    ","Buurt   "
"13956","0.0.0 ","Totaal misdrijven","BU02970105","Verspreide huizen in de polder Aalst","2023JJ00",2023-01-01,"Y","2023",29,"Zaltbommel                    ","Buurt   "
"13957","0.0.0 ","Totaal misdrijven","BU02970106","Verspr.h. in de polder Poederoijen","2023JJ00",2023-01-01,"Y","2023",9,"Zaltbommel                    ","Buurt   "
"13958","0.0.0 ","Totaal misdrijven","BU02970107","Verspreide huizen in de polder Brakel","2023JJ00",2023-01-01,"Y","2023",36,"Zaltbommel                    ","Buurt   "
"13959","0.0.0 ","Totaal misdrijven","BU02970108","Verspreide huizen in het Munnikenland","2023JJ00",2023-01-01,"Y","2023",2,"Zaltbommel                    ","Buurt   "
"13960","0.0.0 ","Totaal misdrijven","BU02970109","Verspr.h. in de polder Zuilichem e.o.","2023JJ00",2023-01-01,"Y","2023",7,"Zaltbommel                    ","Buurt   "
"13961","0.0.0 ","Totaal misdrijven","BU02970200","Kerkwijk","2023JJ00",2023-01-01,"Y","2023",8,"Zaltbommel                    ","Buurt   "
"13962","0.0.0 ","Totaal misdrijven","BU02970201","Bruchem","2023JJ00",2023-01-01,"Y","2023",41,"Zaltbommel                    ","Buurt   "
"13963","0.0.0 ","Totaal misdrijven","BU02970202","Beneden-Delwijnen","2023JJ00",2023-01-01,"Y","2023",2,"Zaltbommel                    ","Buurt   "
"13964","0.0.0 ","Totaal misdrijven","BU02970203","Gameren","2023JJ00",2023-01-01,"Y","2023",33,"Zaltbommel                    ","Buurt   "
"13965","0.0.0 ","Totaal misdrijven","BU02970204","Nieuwaal","2023JJ00",2023-01-01,"Y","2023",5,"Zaltbommel                    ","Buurt   "
"13966","0.0.0 ","Totaal misdrijven","BU02970207","Verspr.h. polders Delwijnen en Bruchem","2023JJ00",2023-01-01,"Y","2023",11,"Zaltbommel                    ","Buurt   "
"13967","0.0.0 ","Totaal misdrijven","BU02970208","Verspreide huizen Kerkwijk en Bruchem","2023JJ00",2023-01-01,"Y","2023",182,"Zaltbommel                    ","Buurt   "
"13968","0.0.0 ","Totaal misdrijven","BU02970209","Verspr.h. polders Gameren en Nieuwaal","2023JJ00",2023-01-01,"Y","2023",33,"Zaltbommel                    ","Buurt   "
"13969","0.0.0 ","Totaal misdrijven","BU02970300","Nederhemert-Noordzijde","2023JJ00",2023-01-01,"Y","2023",10,"Zaltbommel                    ","Buurt   "
"13970","0.0.0 ","Totaal misdrijven","BU02970301","Nederhemert-Zuidzijde","2023JJ00",2023-01-01,"Y","2023",2,"Zaltbommel                    ","Buurt   "
